Company,Item,Type,Certifivate,lng,lat
엠케이씨푸드,냉동수산식품(연체류),냉동수산식품,2013-07-25,126.578575,33.292442
조화식품,기타가공품(볶음참깨),규격외일반가공식품,2013-07-25,126.859474,35.115424
조화식품,참기름,식용유지류,2013-07-25,126.859474,35.115424
㈜다소식품,식품소분업소 소분식품(조미건어포류),식품소분업소 소분식품,2013-07-25,126.785729,35.042507
담양죽순영농조합법인,과채가공품,기타식품류,2013-07-25,126.989794,35.301093
㈜정원제2공장,인삼홍삼음료,음료류,2013-07-26,127.45569,36.870127
㈜정원제2공장,액상차,다류,2013-07-26,127.45569,36.870127
농업회사법인 주식회사 아나나스푸드,신선편의식품,기타식품류(즉석섭취편의식품류),2013-07-26,127.216385,37.635977
㈜로뎀푸드,즉석조리식품,기타식품류(즉석섭취편의식품류),2013-07-26,127.200368,37.894985
㈜로뎀푸드,과채가공품류,기타식품류,2013-07-26,127.200368,37.894985
㈜로뎀푸드,두류가공품,규격외일반가공식품,2013-07-26,127.200368,37.894985
파란주식회사,냉동수산식품(어류),냉동수산식품,2013-07-29,126.707649,37.697832
파란주식회사,냉동수산식품(연체류),냉동수산식품,2013-07-29,126.707649,37.697832
목포신안군농협조합공동사업법인,기타가공품,규격외일반가공식품,2013-07-29,126.294427,34.874995
건식무역㈜,배추김치,배추김치,2013-07-29,128.639749,35.468799
농업회사법인싱싱식품㈜,배추김치,배추김치,2013-07-31,128.330203,36.310303
무지개수산,냉동수산식품(어류),냉동수산식품,2013-08-01,126.707649,37.697832
무지개수산,냉동수산식품(연체류),냉동수산식품,2013-08-01,126.707649,37.697832
연희푸드,냉동수산식품(어류),냉동수산식품,2013-08-01,126.707649,37.697832
연희푸드,냉동수산식품(연체류),냉동수산식품,2013-08-01,126.707649,37.697832
㈜하람씨푸드,냉동수산식품(어류),냉동수산식품,2013-08-06,129.435414,36.682428
주식회사이호푸드,냉동수산식품(어류),냉동수산식품,2013-08-06,126.802797,37.380063
주식회사이호푸드,냉동수산식품(연체류),냉동수산식품,2013-08-06,126.802797,37.380063
현대푸드,냉동수산식품(어류),냉동수산식품,2013-08-06,126.860917,37.366373
현대푸드,냉동수산식품(연체류),냉동수산식품,2013-08-06,126.860917,37.366373
만선영어조합법인,냉동수산식품(어류),냉동수산식품,2013-08-03,126.479193,35.444348
만선영어조합법인,절임류,절임식품,2013-08-03,126.479193,35.444348
주식회사 해담푸드,김치(배추김치),배추김치,2013-08-09,129.187221,35.314727
주식회사 해담푸드,김치(기타김치),김치류,2013-08-09,129.187221,35.314727
주식회사 해담푸드,절임식품,절임류,2013-08-09,129.187221,35.314727
㈜세림글로벌,냉동수산식품(어류),냉동수산식품,2013-08-07,129.145427,35.224444
농업회사법인㈜제이엠푸드,절임식품,절임류,2013-08-09,128.709373,35.314157
원일상사,냉동수산식품(어류),냉동수산식품,2013-08-09,126.670198,37.489644
원일상사,냉동수산식품(연체류),냉동수산식품,2013-08-09,126.670198,37.489644
동광농산,고춧가루,조미식품,2013-08-12,127.863061,37.34252
㈜참두레,두부류,두부류 또는 묵류,2013-08-14,126.776283,35.117308
상미식품주식회사,복합조미식품,조미식품,2013-08-16,127.113661,36.815008
상미식품주식회사,소스류,조미식품,2013-08-16,127.113661,36.815008
상미식품주식회사,추출가공식품,기타식품류,2013-08-16,127.113661,36.815008
상미식품주식회사,수산물가공품,규격외일반가공식품(수산물가공품),2013-08-16,127.113661,36.815008
상미식품주식회사,향미유,식용유지류,2013-08-16,127.113661,36.815008
㈜처가식품에스원,신선편의식품(조각과일),기타식품류(즉석섭취편의식품류),2013-08-14,126.837716,37.703989
길호수산영어조합법인,냉동수산식품(어류),냉동수산식품,2013-08-16,126.580123,33.28971
길호수산영어조합법인,냉동수산식품(연체류),냉동수산식품,2013-08-16,126.580123,33.28971
고흥석류친환경 영농조합법인,액상차,다류,2013-08-17,127.285008,34.611232
농업회사법인 청보리㈜,빵류,빵류,2013-08-17,126.687661,35.516547
농업회사법인 청보리㈜,과자,과자,2013-08-17,126.687661,35.516547
태광종합식품,냉동식품[면류(숙면)],냉동식품,2013-08-20,127.216678,37.406758
맘스쌀과자,과자,과자,2013-08-21,129.04048,35.212493
농업회사법인 시루연㈜,떡류,떡류,2013-08-22,126.854999,35.188222
거제수산,냉동수산식품(어류),냉동수산식품,2013-08-27,127.14805,35.824191
코러스영어조합법인,냉동수산식품(패류),규격외일반가공식품(수산물가공품),2013-08-27,126.721478,35.740089
한국맥널티㈜,"커피(볶은커피, 조제커피)",커피,2013-08-29,127.113661,36.815008
제일수산,냉동수산식품(연체류),냉동수산식품,2013-08-28,129.14028,37.473271
제일수산,냉동수산식품(조미가공품),냉동수산식품,2013-08-28,129.14028,37.473271
다우에프앤비 주식회사,즉석조리식품(순대),순대,2013-08-29,127.061601,37.262511
㈜대두식품,즉석조리식품(레토르트식품),레토르트식품,2013-08-29,126.883696,36.009437
㈜삼양사,기타설탕,설탕,2013-09-02,129.37337,35.514443
㈜삼양사,"당류가공품(분말, 액상)",규격외일반가공식품,2013-09-02,129.37337,35.514443
㈜아이에스푸드,냉동수산식품(어류),냉동수산식품,2013-09-03,127.238865,37.554795
서해키조개영어조합법인,냉동수산식품(어류),냉동수산식품,2013-09-03,126.499292,36.446571
㈜테일러팜스,과채주스,음료류,2013-09-03,128.850674,35.09608
㈜테일러팜스,농축과채즙,음료류,2013-09-03,128.850674,35.09608
주식회사 서희수산,냉동수산식품(어류),냉동수산식품,2013-09-04,127.300976,37.387454
주식회사 서희수산,냉동수산식품(연체류),냉동수산식품,2013-09-04,127.300976,37.387454
대왕수산,냉동수산식품(어류),냉동수산식품,2013-09-04,127.300976,37.387454
대왕수산,냉동수산식품(연체류),냉동수산식품,2013-09-04,127.300976,37.387454
㈜우주식품,조미김,기타식품류,2013-08-31,126.841921,35.128688
㈜우주식품,기타수산물가공품,규격외일반가공식품(수산물가공품),2013-08-31,126.841921,35.128688
㈜서농유통,김치(배추김치),배추김치,2013-09-04,126.463851,36.840387
㈜서농유통,김치(기타김치),김치류,2013-09-04,126.463851,36.840387
㈜제이에스그린푸드,소스,소스류,2013-09-05,127.504925,36.92461
㈜원창,배추김치,배추김치,2013-09-06,126.945853,35.977373
㈜원창,기타김치,김치류,2013-09-06,126.945853,35.977373
㈜원창,절임류(식염절임),절임식품,2013-09-06,126.945853,35.977373
농업회사법인 새싹주식회사,기타가공품(볶은 참깨),규격외일반가공식품,2013-09-09,126.654007,37.613503
농업회사법인 새싹주식회사,참기름,식용유지류,2013-09-09,126.654007,37.613503
비전엔보호작업장,두부,두부류 또는 묵류,2013-09-09,126.690313,37.446259
㈜아워홈(서울영업소),즉석섭취식품,즉석섭취식품,2013-09-06,127.126522,37.419913
엘케이푸드시스템 주식회사,기타가공품,규격외일반가공식품,2013-09-13,127.223489,37.519338
㈜와이앤비푸드농업회사법인,식육함유가공품,식육 또는 알가공품,2013-09-16,127.12981,36.145476
배가푸드,냉동수산식품(어류),냉동수산식품,2013-09-16,127.22751,37.345096
배가푸드,냉동수산식품(연체류),냉동수산식품,2013-09-16,127.22751,37.345096
거문도해풍쑥영농조합법인,액상차,다류,2013-09-17,127.728012,34.63365
해가,고춧가루,조미식품,2013-09-24,128.401567,35.995518
본식품,떡류,떡류,2013-09-25,128.600146,35.880151
정우식품,배추김치,배추김치,2013-09-25,126.72631,37.454762
정우식품,기타김치,김치류,2013-09-25,126.72631,37.454762
영농조합법인 성진,김치(배추김치),배추김치,2013-09-26,126.556026,34.59117
영농조합법인 성진,김치(기타김치),김치류,2013-09-26,126.556026,34.59117
영농조합법인 성진,절임류(식염절임),절임식품,2013-09-26,126.556026,34.59117
㈜현대푸드시스템,즉석섭취식품,즉석섭취식품,2013-09-27,126.774357,35.293135
강성씨푸드,냉동수산식품(어류),냉동수산식품,2013-09-27,127.06251,37.230133
강성씨푸드,냉동수산식품(연체류),냉동수산식품,2013-09-27,127.06251,37.230133
진웅식품,고춧가루,조미식품,2013-09-27,127.263288,36.968045
㈜맛샘농업회사법인,김칫속,김치류,2013-09-27,127.562331,36.919906
크리스탈제이드,냉동식품[만두류(비가열)],냉동식품,2013-09-30,126.981166,37.564116
㈜푸드월드네트워크,즉석조리식품(순대),순대,2013-10-02,127.424924,37.065703
현진식품,고춧가루,조미식품,2013-10-04,126.349007,33.449982
제주씨앤푸드,냉동수산식품(어류),냉동수산식품,2013-10-04,126.58977,33.524071
㈜아라수산,냉동수산식품(어류),냉동수산식품,2013-10-07,127.22751,37.345096
㈜아라수산,냉동수산식품(연체류),냉동수산식품,2013-10-07,127.22751,37.345096
㈜인앤아웃10,식품접객업소(일반음식점)의 조리?제조식품,식품접객업,2013-10-07,127.104494,37.23527
㈜우포라이스텍,곡류가공품,규격외일반가공식품,2013-10-08,128.412301,35.50846
남일종합식품산업사,수산물가공품(통조림),규격외일반가공식품(수산물가공품),2013-10-11,128.974786,35.104503
남일종합식품산업사,과채가공품(통조림),기타식품류,2013-10-11,128.974786,35.104503
남일종합식품산업사,두류가공품(통조림),규격외일반가공식품,2013-10-11,128.974786,35.104503
남일종합식품산업사,기타가공품(통조림),규격외일반가공식품,2013-10-11,128.974786,35.104503
영미산업주식회사,향미유,식용유지류,2013-10-10,127.177877,37.241046
행복한동행,배추김치,배추김치,2013-10-11,126.783626,37.481892
행복한동행,기타김치,김치류,2013-10-11,126.783626,37.481892
㈜삼양사 아산공장,영양강화밀가루,기타식품류,2013-10-16,127.002443,36.790076
㈜파이닉스푸드,국수(건면),국수,2013-10-16,127.032016,35.825728
㈜중원명가유통,빵류,빵류,2013-10-14,126.8802,35.199283
㈜중원명가유통,떡류,떡류,2013-10-14,126.8802,35.199283
㈜중원명가유통,냉동식품(만두류),냉동식품,2013-10-14,126.8802,35.199283
㈜굿모닝푸드,국수(숙면),국수,2013-10-16,128.200782,36.556206
(유)해성푸드,냉동수산식품(조미가공품),냉동수산식품,2013-10-18,127.173779,37.53394
송암영농조합법인 송아절임김치,절임류,절임식품,2013-10-21,128.837867,37.780804
옥과맛있는김치 영농조합법인,배추김치,배추김치,2013-10-19,127.133534,35.272246
소니가F&B,두류가공품,규격외일반가공식품,2013-10-24,127.482541,36.591508
소니가F&B,땅콩 또는 견과류 가공품,기타식품류,2013-10-24,127.482541,36.591508
㈜쓰리비네트웍스,땅콩 또는 견과류 가공품,기타식품류,2013-10-24,126.731623,37.447358
대신엠엔에프㈜,냉동수산식품(어류),냉동수산식품,2013-10-24,126.864711,37.478545
㈜태종에프디,즉석조리식품,기타식품류(즉석섭취편의식품류),2013-10-28,127.30324,37.241364
㈜고향식품,레토르트식품(즉석조리식품),레토르트식품,2013-10-30,126.553524,37.691601
㈜선해에프앤에스,냉동수산식품(어류),냉동수산식품,2013-10-30,127.662231,34.760444
㈜신일피쉬,냉동수산식품(어류),냉동수산식품,2013-10-30,127.269108,37.247574
㈜신일피쉬,냉동수산식품(연체류),냉동수산식품,2013-10-30,127.269108,37.247574
아림농산영농조합법인,김치(배추김치),배추김치,2013-10-31,127.933444,35.6706
동용씨푸드,냉동수산식품(어류),냉동수산식품,2013-10-30,126.785407,37.735744
동용씨푸드,냉동수산식품(연체류),냉동수산식품,2013-10-30,126.785407,37.735744
해맑은수산,냉동수산식품(어류),냉동수산식품,2013-10-30,126.785407,37.735744
해맑은수산,냉동수산식품(연체류),냉동수산식품,2013-10-30,126.785407,37.735744
해주물산,냉동수산식품(어류),냉동수산식품,2013-11-01,126.721827,37.660596
㈜ 두도,액젓,젓갈류,2013-11-01,128.271419,34.94517
㈜에스피씨삼립 세종공장,밀가루,기타식품류,2013-11-01,127.292362,36.592892
㈜에스피씨삼립 세종공장,기타가공품,규격외일반가공식품,2013-11-01,127.292362,36.592892
해뜨락주식회사,배추김치,배추김치,2013-11-04,128.720476,35.78222
해뜨락주식회사,기타김치,김치류,2013-11-04,128.720476,35.78222
에덴식품 영농조합법인,과채음료,음료류,2013-11-01,127.285008,34.611232
코웰식품 주식회사,과채음료,음료류,2013-11-05,127.797135,37.263668
코웰식품 주식회사,과채주스,음료류,2013-11-05,127.797135,37.263668
코웰식품 주식회사,혼합음료,음료류,2013-11-05,127.797135,37.263668
코웰식품 주식회사,액상차,다류,2013-11-05,127.797135,37.263668
㈜꿈꾸는콩,두부,두부류 또는 묵류,2013-11-05,127.565325,36.924225
미소머금고영농조합법인,빵류,빵류,2013-11-05,128.526809,36.855607
유림식품(2공장),냉동식품[면류(숙면)],냉동식품,2013-11-05,126.862649,37.156152
농업회사법인 주식회사 쿱청과,배추김치,배추김치,2013-11-06,127.462817,35.202566
대호영광굴비,냉동수산식품(어류),냉동수산식품,2013-11-07,126.448585,35.353577
주식회사궁중,냉동수산식품(조미가공품),냉동수산식품,2013-11-08,127.336866,35.535681
맛나순대,즉석조리식품(순대),순대,2013-11-11,127.132472,37.789825
태백고랭지김치,배추김치,배추김치,2013-11-11,129.042857,37.129006
㈜성신비엔에프,빵류,빵류,2013-11-13,126.849966,36.303037
하늘뜰식품,고춧가루,조미식품,2013-11-13,127.458412,36.621979
하늘뜰식품,참기름,식용유지류,2013-11-13,127.458412,36.621979
하늘뜰식품,들기름,식용유지류,2013-11-13,127.458412,36.621979
